,question,topic,quesiton
237,,Applications_of_Integration,"A 15-meter ladder is leaning against a wall, with the base of the ladder 5 meters away from the wall. If the top of the ladder is sliding down the wall at a rate of 2 meters per second, how fast is the base of the ladder moving away from the wall when the top of the ladder is 12 meters above the ground?"
238,,Applications_of_Integration,"The velocity of a car is continuously increasing at a rate of a(t) = 2t + 5 m/s^2. If the car starts at rest, what is its velocity after 5 seconds?"
239,,Applications_of_Integration,A conical grain silo with a height of 20 meters and a radius of 10 meters is being filled with wheat at a rate of 20 cubic meters per minute. What is the volume of wheat in the silo after 10 minutes?
240,,Applications_of_Integration,"A tank is filling with water at a rate of 15 liters per minute. If the tank initially contains 500 liters and the tank has a drain in the bottom that empties at a rate of 10 liters per minute, how long will it take for the tank to overflow?"
241,,Applications_of_Integration,"A rectangular field measures 20 meters by 30 meters. If the cost of installing a sprinkler system is $5 per square meter, find the minimum cost to install the system throughout the field."
242,,Applications_of_Integration,A cylindrical tank with a radius of 10 meters is being filled with water at a rate of 5 cubic meters per minute. How fast is the water level rising when the depth of water is 5 meters?
243,,Applications_of_Integration,A car traveling at a constant speed of 30 m/s approaches a traffic light. The light turns red and the car begins to decelerate at a rate of 5 m/s^2. How far does the car travel before coming to a complete stop?
244,,Applications_of_Integration,A particle moves along a straight line with velocity v(t)=t^3-12t^2+36t+3 meters per second. What is the displacement of the particle between t=3 and t=9 seconds?
245,,Applications_of_Integration,A street light is mounted at the top of a 30-foot tall pole. A woman of height 6 feet walks away from the pole at a speed of 5 feet per second along a straight path. How fast is the tip of her shadow moving when she is 25 feet from the base of the pole?
246,,Applications_of_Integration,"A company produces 100 units of a product at a cost of $100 per unit. If the marginal cost of production is given by MC(x)=3x^2-20x+100 dollars, find the additional cost of producing the 101st unit."
247,,Applications_of_Integration,"A ladder 20 feet long is leaning against a vertical wall. If the top of the ladder is sliding down the wall at a rate of 2 feet per second, how fast is the bottom of the ladder moving away from the wall when the top of the ladder is 12 feet above the ground?"
248,,Applications_of_Integration,The side of a square increases at a rate of 3 cm/s. At what rate is the area of the square increasing when the side is 10 cm?
249,,Applications_of_Integration,"A long, narrow triangle has a base of 20 centimeters and an altitude of 5 centimeters. If the base is lengthening at a rate of 2 cm/s, how fast is the area of the triangle changing when the base is 12 centimeters?"
250,,Applications_of_Integration,A spherical balloon is being inflated at a rate of 100 cubic centimeters per second. How fast is the radius of the balloon increasing when the radius is
251,,Applications_of_Integration,Find the total area of a region bounded by the x-axis and the curve y = x^2 - 4x + 3 using definite integration.
252,,Applications_of_Integration,"Calculate the volume of a sphere with radius r, using the method of cylindrical shells."
253,,Applications_of_Integration,"A particle moves along the x-axis with velocity v(t) = e^t. Find the displacement of the particle over the interval [0,2] using integration."
254,,Applications_of_Integration,The rate of change of the area of a circle with respect to its radius is given by dA/dr = 2πr. Use integration to find the total change in area when the radius increases from 2 to 5.
255,,Applications_of_Integration,"A ladder is 10 feet long and is leaning against a wall with its base 3 feet away from the wall. If the bottom of the ladder is sliding away from the wall at a rate of 1 ft/s, how fast is the top of the ladder moving down the wall when the bottom is 6 feet away from the wall?"
256,,Applications_of_Integration,A cylindrical tank with a radius of 5 meters is being filled with water at a rate of 3m^3/min. How long will it take for the tank to be completely filled?
257,,Applications_of_Integration,"A rocket is launched vertically from the ground with an initial velocity of 200 m/s. Its vertical position is given by the equation s(t) = -4.9t^2 + 200t, where s is in meters and t is in seconds. How long will it take for the rocket to reach its maximum height?"
258,,Applications_of_Integration,"A curve is described by the equation y = e^(4x). What is the average value of y on the interval [0,1]?"
259,,Applications_of_Integration,The marginal cost of producing x units of a product is given by C'(x) = 2x + 10. Find the total cost of producing 100 units using integration.
260,,Applications_of_Integration,"A dam is holding back a semicircular lake of uniform depth 20 feet. Find the force exerted on the dam by the water, given that water weighs 62.4 pounds per cubic foot."
261,,Applications_of_Integration,"A tank is being filled with water at a rate of 10 gallons per minute. The tank has the shape of an inverted cone with a height of 20 feet and a radius of 10 feet. Using integration, find the volume of water in the tank after 5 minutes."
262,,Applications_of_Integration,"A company is manufacturing a cylindrical container with open top and radius of 5 inches. The materials used to make the container cost $0.10 per square inch for the bottom and $0.05 per square inch for the sides. Using integration, find the cost of materials for a container 10 inches tall."
263,,Applications_of_Integration,"A patient is receiving a continuous IV infusion of a medication at a rate of 5 milligrams per minute. If the patient receives the infusion for 6 hours, how much medication has been administered? Use integration to solve."
264,,Applications_of_Integration,"A roller coaster has a track in the shape of a parabola given by the equation y = x^2 . If the height of a rider is represented by the variable y and the horizontal distance traveled on the coaster is represented by the variable x, find the distance traveled by a rider during a ride by using integration."
265,,Applications_of_Integration,"A chemical reaction in a laboratory is occurring at a rate of 5 grams per minute. If the reaction has been occurring for 3 hours, how much product has been produced? Use integration to solve."
266,,Applications_of_Integration,A car is traveling along a winding road given by the equation y = 2x + sinx (measured in meters). Find the distance traveled by the car in a 3-minute span by using integration.
267,,Applications_of_Integration,"A farmer wants to build a rectangular pen for her sheep with an open top and a 50-meter perimeter. If the cost of materials is $5 per meter for the sides and $8 per square meter for the bottom, use integration to find the dimensions of the pen that minimizes cost."
268,,Applications_of_Integration,A rocket is fired straight up into the air at 200 feet per second. Use integration to find the highest point the rocket reaches and the time it takes to reach that point.
269,,Applications_of_Integration,"A basketball is thrown at a velocity function given by v(t) = 20t - 6t^2 (measured in feet per second), where t is time in seconds. How long does it take for the basketball to reach its maximum height and what is the maximum height? Use integration to solve."
270,,Applications_of_Integration,A pool is being filled with
271,,Applications_of_Integration,Find the total distance travelled by a car accelerating from rest with a constant acceleration of 3 m/s^2 for 8 seconds.
272,,Applications_of_Integration,"Calculate the average velocity of a rocket during its ascent if its velocity function is given by v(t) = 30t - 2t^2, where t is measured in seconds."
273,,Applications_of_Integration,A cylindrical tank with a height of 10 meters and a radius of 5 meters is being filled with water at a rate of 2 cubic meters per minute. How fast is the water level rising when the tank is half full?
274,,Applications_of_Integration,"The rate of change of a population is proportional to the current population. The initial population is 500, and after 10 years it is projected to be 1000. Find the population function and use calculus to determine the population after 15 years."
275,,Applications_of_Integration,"A spherical balloon is being inflated with a constant rate of 3 cm^3/s. If the initial radius is 2 cm, how fast is the radius increasing when the volume is 120 cm^3?"
276,,Applications_of_Integration,A manufacturer wants to create a cylindrical container with a volume of 1000 cm^3. What are the dimensions of the container that will minimize the surface area?
277,,Applications_of_Integration,A box with a square base and an open top is to be made with 32 square inches of material. Find the dimensions of the box that maximize its volume.
278,,Applications_of_Integration,The rate of evaporation of a liquid is proportional to the surface area of the liquid. A cup of water is evaporating at a rate of 1 ml per minute. How fast is the water level decreasing when the diameter of the water surface is 10 cm?
279,,Applications_of_Integration,"A particle moves along the x-axis with its position described by x(t) = t^3 + 3t^2 - 36t, where t is measured in seconds. Find the velocity and acceleration of the particle at t = 2 seconds."
280,,Applications_of_Integration,"A curve is defined by the equation y = 2x^2 + 3x. Find the area between the curve, the line x=0, and the line x=2 using integration."
281,,Applications_of_Integration,"Find the volume of the solid generated by rotating the region bounded by the curves y = x^2, y = 0, x = 0 and x = 4 about the y-axis."
282,,Applications_of_Integration,"A container in the shape of an inverted cone has a height of 6ft and a base radius of 4ft. Find the work required to fill the container with water, assuming the water weighs 62.4 pounds per cubic foot."
283,,Applications_of_Integration,A particle moves along the x-axis with velocity v(t) = t^2 meters per second. Find the distance travelled by the particle from t = 1 to t = 3.
284,,Applications_of_Integration,A circular swimming pool with a diameter of 20m is being filled with water at a rate of 0.5m^3 per minute. How long will it take to fill the pool to a depth of 4m?
285,,Applications_of_Integration,A cylindrical tank with a radius of 3m and height of 10m is being filled with water at a rate of 5 m^3 per minute. Find the depth of the water after 20 minutes.
286,,Applications_of_Integration,A mass attached to a spring is oscillating with a displacement function of x(t) = 3cos(2t) meters. Find the work done by the spring when the mass moves from its mean position to its maximum displacement.
287,,Applications_of_Integration,"An inverted cone shaped tank has a height of 12ft and a base radius of 4ft. Find the total pressure on the bottom of the tank when it is filled with water, assuming the water weighs 62.4 pounds per cubic foot."
288,,Applications_of_Integration,A particle is moving along the x-axis with velocity v(t) = 2t + 5 meters per second. Find the total distance travelled by the particle from t = 0 to t = 3.
289,,Applications_of_Integration,"A playground is being constructed in the shape of a quarter circle with a radius of 10 meters. Find the total area of the playground, including the curved part, to the nearest square meter."
290,,Applications_of_Integration,A parabolic arch has a maximum height of 12 meters and a base of 20 meters. Find the length of the arch using the arc length formula.
291,,Applications_of_Integration,"Find the total weight of a rod with a non-uniform density function of x^2 + 1, extending from x=0 to x=5, if the density is measured in kg/cm."
292,,Applications_of_Integration,"A circular swimming pool has a variable depth given by the function h(x) = 10 / x, where x represents the distance from the center of the pool. Find the volume of the pool if it has a diameter of 10m."
293,,Applications_of_Integration,"A rectangular field has a changing width given by the function w(x) = 4 - x, and a constant length of 8 meters. Find the total area enclosed by the field if the length is perpendicular to the side with changing width."
294,,Applications_of_Integration,A particle follows the path given by the parametric equations x = sin(t) and y = 2 sin(t) where t is measured in seconds. What is the total distance traveled by the particle in the first 5 seconds?
295,,Applications_of_Integration,"A sphere has a non-uniform density given by the function ρ(x,y,z) = 2x + y^2 + z^3, where x, y, and z are the coordinates in meters. Find the mass of the sphere if it has a radius of 5m."
296,,Applications_of_Integration,"A continuous water tank has a variable cross-sectional area given by the function A(x) = 4 + 3x^2, where x represents the length of the tank. Find the total volume of the tank if it is 5m long and is filled with water up to a height of 2m."
297,,Applications_of_Integration,"A car travels along a curved road given by the function y = 3x^2 - 2x + 5 where x and y are measured in meters. At what rate is the distance between the car and a stationary point at (2,3) changing when the car is at x=3 meters?"
298,,Applications_of_Integration,"A circular plate of variable density is given by the function ρ(r) = 3r^2, where r is the distance from the center of the plate. Find the moment of inertia about its central axis if the plate has a radius of 10cm."
299,,Applications_of_Integration,"A wooden board has a changing width given by the function w(x) = 2x^2 - 3, and a constant length of 6m. Find the average thickness of the board if the cross-sectional"
300,,Applications_of_Integration,What is the area enclosed by the curve y = 4 - x^2 and the x-axis between x = -2 and x = 2?
301,,Applications_of_Integration,A water tank in the shape of a circular cone has a radius of 8 meters and a height of 20 meters. What is the volume of water in the tank when it is filled to a depth of 15 meters?
302,,Applications_of_Integration,"An astronaut is returning to Earth in a spaceship with a velocity given by v(t) = 200,000e^-0.1t. How far has the astronaut traveled when the spaceship's velocity reaches 50,000 meters per second?"
303,,Applications_of_Integration,"A rectangular prism has a base of length 10cm and width 5cm. By increasing the depth by x, what is the maximum volume that can be achieved?"
304,,Applications_of_Integration,A farmer needs to build a rectangular enclosure for his livestock. He has 150 meters of fencing material and wishes to maximize the area enclosed. What are the dimensions of the rectangular enclosure that will give the maximum area?
305,,Applications_of_Integration,"A company is producing cylindrical cans with a volume of 1000 cubic centimeters. If they want to reduce the amount of metal used to make these cans, what should the dimensions of the cans be so that the surface area is minimized?"
306,,Applications_of_Integration,"A car manufacturer has developed a new car model with an engine that has a fuel consumption rate given by f(x) = x^2 + 2x + 60, where x represents the speed in miles per hour. What is the minimum amount of fuel consumed when driving at a constant speed of 60 mph?"
307,,Applications_of_Integration,A rocket is launched vertically from the ground with an initial acceleration of 20 meters per second squared. How high does the rocket reach when its velocity becomes zero?
308,,Applications_of_Integration,"A swimming pool has a sloping bottom with a slope of 0.02. If the pool is filled with water to a depth of 5 meters, how much water is needed to fill the pool completely?"
309,,Applications_of_Integration,"A company is producing a cardboard box with a length of 20cm, width of 10cm, and height of 12cm. If they want to increase the volume of the box by 50%, what should the new dimensions be to maintain the same surface area?"
310,,Applications_of_Integration,Find the total area under the curve y = x^3 + x^2 - 4x from x = 0 to x = 5.
311,,Applications_of_Integration,"A water tank has the shape of a right circular cylinder with height 8 feet and radius 4 feet. If the tank is filled with water to a height of 6 feet, how much work is required to pump out all the water?"
312,,Applications_of_Integration,A projectile is launched from ground level with an initial velocity of 100 ft/s at an angle of 45 degrees. How far does it travel horizontally before hitting the ground?
313,,Applications_of_Integration,"The demand for a certain product is given by p = 100 - 0.1q, where p is the price in dollars and q is the quantity demanded. Find the total revenue when 400 units are sold."
314,,Applications_of_Integration,"A particle is moving along the x-axis with a velocity of v(t) = 5t - 10 ft/s, where t is measured in seconds. Find the distance traveled by the particle from t = 0 to t = 5 seconds."
315,,Applications_of_Integration,A wire of length 10 meters is shaped into a rectangle with one side along the x-axis and the other side along the curve y = 4x - 2. Find the dimensions of the rectangle that maximize its enclosed area.
316,,Applications_of_Integration,"The concentration of a drug in a patient's bloodstream is given by c(t) = 2e^-0.1t mg/L, where t is the time in hours. How much of the drug is in the patient's bloodstream after 6 hours?"
317,,Applications_of_Integration,A circular pool with radius 6 feet is being filled with water at a rate of 2 cubic feet per minute. How fast is the water level rising when the depth is 4 feet?
318,,Applications_of_Integration,"The rate of temperature change of a cup of hot tea can be modeled by T'(t) = -0.1(T - 70) degrees Fahrenheit per minute, where T is the temperature in degrees Fahrenheit at time t. If the initial temperature is 150 degrees, find the temperature after 10 minutes."
319,,Applications_of_Integration,"The weight of a tank holding water is given by W = 62.4V, where W is the weight in pounds and V is the volume of water in cubic feet. Find the total work required to pump all the water out of the tank."
320,,Applications_of_Integration,Find the total area under the curve y = x^2 + 2x from x = 0 to x = 4.
321,,Applications_of_Integration,A cylindrical water tank has a radius of 5 meters and a height of 10 meters. Find the volume of water it can hold if the water level is within 2 meters from the top of the tank.
322,,Applications_of_Integration,"A company's profit function is given by P(x) = 500x - 0.5x^2, where x is the quantity of a product sold. What quantity should the company sell to maximize profit?"
323,,Applications_of_Integration,A rocket is launched vertically from the ground with an initial velocity of 100 m/s. Its acceleration due to gravity is given by a(t) = -9.8 m/s^2. How high does the rocket go before it starts to fall back to the ground?
324,,Applications_of_Integration,"A farmer wants to fence in a rectangular pasture next to a river. If he has 320 meters of fencing material, what is the maximum area that he can enclose?"
325,,Applications_of_Integration,"A car is driving along a straight road at 60 km/h. Its acceleration is defined by a(t) = 0.1t + 2, where t is time in seconds. What distance does the car travel in the first 10 seconds?"
326,,Applications_of_Integration,"A cable with a length of 500 meters is attached to a weight of 100 kg. If the weight is dropped from a height of 100 meters, how much work is done by the cable in pulling the weight back up?"
327,,Applications_of_Integration,"A piece of metal is heated and its temperature (in degrees Celsius) is given by T(t) = 100t + 300, where t is time in minutes. Find the change in thermal energy in the metal after 30 minutes."
328,,Applications_of_Integration,"A water tank with a capacity of 500 cubic meters is initially filled with 200 cubic meters of water. If the water level decreases by 5 meters every hour, how long will it take for the tank to be empty?"
329,,Applications_of_Integration,"A company is considering investing $1 million in a project that will generate a return of R(t) = 200t^2 + 500t, where t is time in years. After how many years will the investment reach its break-even point?"
330,,Applications_of_Integration,"Find the total distance traveled by a car accelerating from rest to 60 mph in 5 seconds, assuming constant acceleration."
331,,Applications_of_Integration,A cylindrical tank is being filled at a constant rate of 3 cubic meters per second. How long will it take to fill the tank from an empty state if the radius is 5 meters and the height is 10 meters?
332,,Applications_of_Integration,A ball is thrown straight up with an initial velocity of 50 meters per second. How high will it go before beginning to fall back to the ground?
333,,Applications_of_Integration,"The average temperature of a city over a 24-hour period can be modeled by the function T(t) = 40 + 10sin(πt/12), where t represents time in hours. Find the total amount of heat produced during this time period."
334,,Applications_of_Integration,A construction crew is digging a hole in the shape of a cone with a height of 12 meters and a base radius of 6 meters. How much dirt will need to be removed from the hole?
335,,Applications_of_Integration,"A manufacturing company has a demand function for a particular product given by q(p) = 200 - 2p, where p is the price per unit and q is the quantity demanded. What is the maximum profit the company can make by selling this product, and what price should they charge to achieve this profit?"
336,,Applications_of_Integration,"An amusement park ride follows the curve given by y = x^3, where x and y are in meters. If the car starts at the origin and moves in the positive x-direction, at what distance from the origin will the car start slowing down?"
337,,Applications_of_Integration,"A water tank is in the shape of a rectangular prism with a height of 5 meters and a base of 3 meters by 4 meters. If the tank is filled with water to a height of 3 meters, how much work is required to pump the water out of the tank?"
338,,Applications_of_Integration,A circular swimming pool with a radius of 10 meters is being drained at a rate of 2 cubic meters per minute. How long will it take for the pool to be completely drained?
339,,Applications_of_Integration,"A rocket is propelled upwards with a constant acceleration of 30 meters per second squared. How long will it take for the rocket to reach a height of 900 meters, and what will its velocity be at that point?"
340,,Applications_of_Integration,"Find the volume of the solid created by rotating the region bounded by the curves y=2x, y=3x, x=1, and x=2 around the x-axis using an integral."
341,,Applications_of_Integration,"A water tank has the shape of an inverted circular cone with base radius 4 meters and height 10 meters. If the depth of water is initially 6 meters, find the work required to pump all of the water out of the tank."
342,,Applications_of_Integration,A rope 20 meters long hangs from the top of a building and touches the ground 15 meters away from the base of the building. How much work is required to pull the entire rope to the top of the building?
343,,Applications_of_Integration,A spherical balloon is being inflated at a rate of 2 cubic inches per second. How fast is the radius of the balloon changing when the volume is 100 cubic inches?
344,,Applications_of_Integration,"A curve has equation y = x^2 - 2x + 4. Find the area between the curve, the x-axis, and the lines x = 0 and x = 4."
345,,Applications_of_Integration,"Using Simpson's rule, find the approximate area under the curve y = e^x between x=0 and x=2."
346,,Applications_of_Integration,"A farmer has a rectangular piece of land of length 100 meters and width 50 meters. If the farmer wants to build a fence around three sides of the land, how much fencing is needed?"
347,,Applications_of_Integration,"A cable of length 10 meters is suspended between two poles which are 30 meters apart. If the cable has a mass of 2 kg/m, find the total mass of the cable."
348,,Applications_of_Integration,The position of a particle moving along a curve is given by x= t^2 - 2t and y = 3t^2 - 6t where t is time in seconds. Find the total distance traveled by the particle from t=0 to t=4.
349,,Applications_of_Integration,Find the total area bounded by the curves y = 3x + 2 and y = x^2 - 4x + 3 from x = 0 to x = 3.
350,,Applications_of_Integration,"Find the total area, in square units, of the region bounded by the x-axis, the graph of y = x^2, and the line x = 2."
351,,Applications_of_Integration,"A tank has a semi-circular end with a diameter of 10 feet and a cylindrical body with a diameter of 8 feet and a height of 20 feet. Find the volume, in cubic feet, of the tank when it is filled with water to a depth of 12 feet."
352,,Applications_of_Integration,"A particle moves along the x-axis with velocity v(t) = t^2 - 4t + 5, where t is measured in seconds and v(t) is measured in feet per second. Find the total distance traveled by the particle from t = 0 to t = 3 seconds."
353,,Applications_of_Integration,"A farmer wants to construct a rectangular pen for his sheep using 500 feet of fencing. Find the maximum area, in square feet, that the pen can have."
354,,Applications_of_Integration,"The rate at which a chemical reaction is occurring in a beaker is given by r(t) = t^2 + 3t + 4, where r(t) is measured in moles per minute and t is measured in minutes. Find the total amount, in moles, of the chemical that has reacted from t = 0 to t = 5 minutes."
355,,Applications_of_Integration,"The graph of a function f(x) is shown below. If the shaded region has an area of 20 square units, what is the value of a and b, where a < b?"
356,,Applications_of_Integration,"A cone with a radius of 6 inches and a height of 8 inches is being filled with sand at a rate of 4 cubic inches per minute. After 5 minutes, what is the height of the sand in the cone?"
357,,Applications_of_Integration,"The velocity of water flowing through a pipe is given by v(t) = 2t^2 - t + 3, where v(t) is measured in feet per second and t is measured in seconds. Find the maximum volume, in cubic feet, of water that can flow through the pipe in the first 10 seconds."
358,,Applications_of_Integration,"A cylindrical tank has a radius of 5 feet and a height of 20 feet. If water is being pumped into the tank at a rate of 10 cubic feet per minute, how long will it take to fill the tank completely?"
359,,Applications_of_Integration,The surface area of a sphere is increasing at a rate of
360,,Applications_of_Integration,What is the area under the curve y = 3x^2 + 5 between x = 2 and x = 5?
361,,Applications_of_Integration,A rectangular fish tank has dimensions 8 feet by 12 feet and is filled with water to a depth of 10 inches. How much work is required to pump all of the water out of the tank if the density of water is 62.4 pounds per cubic foot?
362,,Applications_of_Integration,A wire in the shape of a circle with a radius of 10 cm is bent into the shape of a square. How much wire is wasted in the process?
363,,Applications_of_Integration,"The rate of change of the volume of a balloon with respect to its radius is given by dV/dt = 4πr. If the radius is growing at a rate of 2 cm/s, how fast is the volume of the balloon increasing when the radius is 5 cm?"
364,,Applications_of_Integration,"A car is accelerating at a constant rate of 5 m/s^2. How far does the car travel in 8 seconds, starting from rest?"
365,,Applications_of_Integration,A water sprinkler sprays water in a circular pattern with a radius of 8 feet. How much water is sprayed in 15 minutes if the water has a constant rate of 200 gallons per minute?
366,,Applications_of_Integration,"The position of a particle moving along a line is given by s(t) = 3t^2 + 2t + 4, where s is in meters and t is in seconds. What is the average velocity of the particle between t = 2 and t = 4?"
367,,Applications_of_Integration,A cylindrical tank with a radius of 6 feet and height of 12 feet is filled with water to a depth of 8 feet. What is the total force exerted on the bottom of the tank by the water if the density of water is 62.4 pounds per cubic foot?
368,,Applications_of_Integration,"The rate of change of the area of a circle with respect to its radius is given by dA/dr = 2π. If the radius is growing at a rate of 3 cm/s, how fast is the area of the circle increasing when the radius is 10 cm?"
369,,Applications_of_Integration,"A rope is wrapped around a cylindrical pole with a radius of 3 feet. If the rope is pulled tight with a force of 100 pounds, how much work is required to unwrap the rope completely from the pole?"
370,,Applications_of_Integration,A particle moves along a straight line according to the position function s(t) = 3t^2 + 10t + 5. What is the total distance traveled by the particle on the interval 0 ≤ t ≤ 5?
371,,Applications_of_Integration,The cost function for producing x units of a product is given by C(x) = 100 + 3x + 0.01x^2. What is the minimum cost of producing 2000 units?
372,,Applications_of_Integration,"A tank initially contains 100 liters of water and is being filled at a rate of 10 liters per minute. At the same time, water is being drained from the tank at a rate of 5 liters per minute. How long will it take for the tank to overflow?"
373,,Applications_of_Integration,A rectangular garden with length l and width w is surrounded by a fence that costs $5 per meter. The garden also has a gate that costs $10 per meter. Find the dimensions of the garden with the given perimeter of 60 meters that will minimize cost.
374,,Applications_of_Integration,A person throws a ball from the top of a building with an initial velocity of 50 ft/s. The height of the building is 200 feet. How long does it take for the ball to reach the ground?
375,,Applications_of_Integration,"A company determines that the demand function for a certain product is given by q = 1200 - 20p, where q is the quantity demanded and p is the price. Find the maximum revenue that can be obtained by the company."
376,,Applications_of_Integration,A right circular cone is inscribed in a sphere with a radius of 10 cm. Find the dimensions of the cone with maximum volume.
377,,Applications_of_Integration,A circular swimming pool with a diameter of 20 feet has a depth that varies from 3 feet at the shallow end to 8 feet at the deep end. How much water is needed to fill the pool?
378,,Applications_of_Integration,A balloon is rising at a constant rate of 5 feet per minute from a launching point that is located 50 feet above the ground. How long will it take for the balloon to reach an altitude of 500 feet?
379,,Applications_of_Integration,"A crate is being pushed by a force of 100 pounds along a ramp inclined at an angle of 30 degrees to the horizontal. If the coefficient of kinetic friction between the crate and the ramp is 0.3, how far will the crate move in 10 seconds?"
380,,Applications_of_Integration,"What is the total volume of a spherical tank with a diameter of 5 meters, when the liquid inside is filled up to a height of 3 meters?"
381,,Applications_of_Integration,"A rectangular garden measures 10 meters by 6 meters. If the owner wants to install a border around the garden with a width of 0.5 meters, how many square meters of grass will need to be removed?"
382,,Applications_of_Integration,Find the average rate of change of the function f(x) = x^2 + 2 from x = 2 to x = 5.
383,,Applications_of_Integration,"A ball is thrown into the air from the top of a building, with an initial velocity of 20 meters per second. What is the maximum height that the ball reaches?"
384,,Applications_of_Integration,"A company buys a machine for $50,000 and expects it to last for 5 years. If the machine's value depreciates linearly, what will be its value after 3 years?"
385,,Applications_of_Integration,"Find the area of the region bounded by y = x^2, y = 4, and x = 0 using integration."
386,,Applications_of_Integration,"A cylindrical tank has a radius of 3 meters and a length of 8 meters. If the tank is filled with water at a rate of 5 cubic meters per hour, how long will it take to fill the tank?"
387,,Applications_of_Integration,"The velocity of a rocket is given by the function v(t) = t^2 + 7t + 10, where t is time in seconds. What is the displacement of the rocket from t = 1 to t = 5 seconds?"
388,,Applications_of_Integration,A leaky faucet drips water at a rate of 0.5 milliliters per second. How many liters of water will be wasted after 2 hours of continuous dripping?
389,,Applications_of_Integration,"A ladder 5 meters long leans against a vertical wall, with its base initially 3 meters away from the wall. If the ladder is sliding down at a rate of 2 meters per second, how fast is the angle between the ladder and the ground changing when the base is 4 meters away from the wall? (Hint: Use trigonometric functions and implicit differentiation.)"
390,,Applications_of_Integration,Find the total area under the curve y = x^2 between x = 0 and x = 4.
391,,Applications_of_Integration,A pool is being filled at a rate of 10 cubic feet per hour. How much water is in the pool after 5 hours?
392,,Applications_of_Integration,A rocket is launched from the ground with an initial velocity of 50 m/s. How far does it travel in the first 10 seconds?
393,,Applications_of_Integration,A car is accelerating from rest at a rate of 4 m/s^2. What is the total distance the car travels in 6 seconds?
394,,Applications_of_Integration,A cone-shaped water tank has a radius of 5 feet and a height of 10 feet. How much water can it hold when it is filled to half of its capacity?
395,,Applications_of_Integration,A roller coaster starts with a height of 100 feet and drops 20 feet every second. How long does it take for the roller coaster to reach the ground?
396,,Applications_of_Integration,"A figure has a base length of 10 cm and a height of 15 cm. If the base is increasing at a rate of 2 cm/s, at what rate is the area changing when the base is 12 cm?"
397,,Applications_of_Integration,A box with a square base and open top is to be constructed with a volume of 1000 cm^3. What is the minimum surface area required for the box?
398,,Applications_of_Integration,"The population of a city is currently 100,000 and grows continuously at a rate of 2% per year. How long will it take for the population to reach 150,000?"
399,,Applications_of_Integration,"A cylinder has a radius of 5 cm and a height of 10 cm. If the height is decreasing at a rate of 1 cm/s, at what rate is the volume changing when the height is 8 cm?"
400,,Applications_of_Integration,"A company wants to maximize their profits by manufacturing a product that requires an initial investment of $10,000 and has a production cost of $5 per unit. If the selling price of each unit is $10, how many units must be produced and sold to break even?"
401,,Applications_of_Integration,"The rate at which water flows out of a faucet is given by a function f(t) = t^2, where t is the time in seconds. What is the total volume of water that will flow out of the faucet in the first 10 seconds?"
402,,Applications_of_Integration,"A rope is hanging over the edge of a building. When the rope is pulled t meters away from the building, its height above the ground can be modeled by h(t) = 30 + sqrt(100 - t^2). What is the maximum distance the rope can be pulled before it touches the ground?"
403,,Applications_of_Integration,"A tank has a circular base with a radius of 5 meters. If water is being pumped into the tank at a constant rate of 2 cubic meters per minute, and the height of the water in the tank is increasing at a rate of 0.5 meters per minute, how fast is the water level rising when the depth of the water is 10 meters?"
404,,Applications_of_Integration,"A rocket is launched vertically from the ground with an initial velocity of 200 m/s. If the acceleration due to gravity is 10 m/s^2, how high will the rocket reach before falling back to the ground?"
405,,Applications_of_Integration,"A cylindrical container with a radius of 8 inches is partially filled with water. If the height of the water is increasing at a rate of 2 inches per minute and the volume of the container is fixed at 1000 cubic inches, how long will it take for the container to be completely filled?"
406,,Applications_of_Integration,"The rate at which a chemical reaction is occurring is given by the equation r(t) = t^2 + 3t, where t is the time in seconds. What is the total amount of the reaction that has occurred in the first 5 seconds?"
407,,Applications_of_Integration,A ball is thrown off a cliff with an initial velocity of 30 m/s at an angle of 45 degrees. How far does the ball travel horizontally before hitting the ground?
408,,Applications_of_Integration,"A swimming pool is in the shape of a rectangular prism with a length of 20 meters, width of 10 meters, and depth of 3 meters. If the pool is being filled with water at a"
409,,Applications_of_Integration,"Find the area bounded by the curve y = x^2, the x-axis, and the lines x = 1 and x = 2."
410,,Applications_of_Integration,"A tank is being filled with water at a rate of 5 L/min. At the same time, water is being drained from the tank at a rate of 3 L/min. How much water is in the tank after 10 minutes?"
411,,Applications_of_Integration,"The rate at which a population of bacteria grows is given by the differential equation dP/dt = 0.05P, where P is the population in thousands and t is the time in hours. If the initial population is 1000 bacteria, find the population after 4 hours."
412,,Applications_of_Integration,A particle moves along the x-axis in such a way that its velocity at time t is given by v(t) = 2t + 1. Find the total distance traveled by the particle from t = 0 to t = 3.
413,,Applications_of_Integration,"A cylindrical tank has a radius of 4 meters and a height of 10 meters. If the tank is being filled with water at a rate of 3 cubic meters per minute, how fast is the water level rising when the water is 6 meters deep?"
414,,Applications_of_Integration,A company manufactures toy cars at a rate of 200 per day. The cost of production is $0.50 per car plus a fixed cost of $500. Find the total cost of producing 500 toy cars.
415,,Applications_of_Integration,A rope 20 meters long is cut into two pieces. One piece is used to make a square and the other is used to make a circle. Find the lengths of the sides of the square and the radius of the circle if the total area of the two shapes is equal.
