,question,topic,quesiton
254,,Fundamentals_of_Differentiation,"If f(x) = x^4, calculate the second derivative of f(x)."
255,,Fundamentals_of_Differentiation,Determine the points of inflection for the function y = x^3 - 6x^2 + 9x.
256,,Fundamentals_of_Differentiation,"Find the equation of the tangent line to the curve y = x^2 + 3 at the point (1, 4)."
257,,Fundamentals_of_Differentiation,Calculate the critical points for the function f(x) = 2x^3 - 9x^2 + 12x + 5.
258,,Fundamentals_of_Differentiation,"If g(x) = 4x^2 + 2x + 1, find the average rate of change of g(x) between x = 2 and x = 5."
259,,Fundamentals_of_Differentiation,Determine the derivative of h(x) = (2x + 1)^3.
260,,Fundamentals_of_Differentiation,Find the maximum value of the function f(x) = -x^2 + 5x - 3.
261,,Fundamentals_of_Differentiation,What is the derivative of f(x) = x^2?
262,,Fundamentals_of_Differentiation,Find the derivative of g(x) = 3/x.
263,,Fundamentals_of_Differentiation,Determine the derivative of h(x) = (2x + 1)^5.
264,,Fundamentals_of_Differentiation,Calculate the derivative of y(x) = 4sin(x) + 2cos(x).
265,,Fundamentals_of_Differentiation,Find the derivative of f(x) = e^x.
266,,Fundamentals_of_Differentiation,Determine the derivative of g(x) = x/(1 + x^2).
267,,Fundamentals_of_Differentiation,Find the second derivative of h(x) = cos(2x).
268,,Fundamentals_of_Differentiation,Calculate the derivative of y(x) = ln(x).
269,,Fundamentals_of_Differentiation,Find the derivative of f(x) = (x^3 + 4x)^2.
270,,Fundamentals_of_Differentiation,Determine the derivative of g(x) = 5x/(x^2 - 1).
271,,Fundamentals_of_Differentiation,Find the derivative of y = 5x^2 + 3x - 2
272,,Fundamentals_of_Differentiation,Determine the critical points of the function f(x) = 3x^4 - 4x^3 + 2x^2 + 10
273,,Fundamentals_of_Differentiation,"Given the graph of f(x), find the equation of the tangent line at x = 2."
274,,Fundamentals_of_Differentiation,What is the derivative of the natural logarithm function y = ln(x)?
275,,Fundamentals_of_Differentiation,Find the maximum and minimum values of the function f(x) = x^3 - 6x^2 + 9x + 2.
276,,Fundamentals_of_Differentiation,Differentiate y = (2x + 3)^5 with respect to x.
277,,Fundamentals_of_Differentiation,"Find the derivatives of the trigonometric functions sin(x), cos(x), and tan(x)."
278,,Fundamentals_of_Differentiation,"If the price of a product is given by p(x) = 20x^2 + 75x + 50, where x is the quantity, find the marginal revenue when x = 100."
279,,Fundamentals_of_Differentiation,"Find the value of dy/dx at x = 3, given that y = 2x^2 + 3x + 10."
280,,Fundamentals_of_Differentiation,"Given the equation f(x) = 3x^2 + 5x - 2, find the equation of the secant line passing through the points (1, f(1)) and (3, f(3))."
281,,Fundamentals_of_Differentiation,Find the derivative of f(x) = 3x^4
282,,Fundamentals_of_Differentiation,"What is the slope of the tangent line to the curve y = x^2 + 2 at the point (2, 6)?"
283,,Fundamentals_of_Differentiation,"Find the equation of the tangent line to the curve y = 4x^3 at the point (1, 4)."
284,,Fundamentals_of_Differentiation,What is the derivative of g(x) = 5sin(x)cos(x)?
285,,Fundamentals_of_Differentiation,Find the critical points of the function f(x) = 2x^3 - 9x^2 + 6x + 2.
286,,Fundamentals_of_Differentiation,Find the second derivative of h(x) = e^x + 5x^4.
287,,Fundamentals_of_Differentiation,Determine the intervals on which the function f(x) = 2x^3 - 12x^2 + 24x has a positive slope.
288,,Fundamentals_of_Differentiation,At what value of x is the tangent line to the curve y = 6x + x^2 closest to the x-axis?
289,,Fundamentals_of_Differentiation,"Using the quotient rule, find the derivative of f(x) = (x^2 + 3) / (x - 1)."
290,,Fundamentals_of_Differentiation,Find the derivative of the inverse function of f(x) = 2x^3 - 6x.
291,,Fundamentals_of_Differentiation,Find the derivative of f(x) = 2x^2 - 4x + 5 at x=3
292,,Fundamentals_of_Differentiation,Determine the points on the graph of f(x) = x^2 where the slope of the tangent line is equal to 4
293,,Fundamentals_of_Differentiation,"Given the function g(x) = (2x + 1)(2x - 3), find the value of g'(2)"
294,,Fundamentals_of_Differentiation,Find the critical points of f(x) = x^3 - 6x^2 + 9x
295,,Fundamentals_of_Differentiation,Compute the second derivative of y = 3x^4 - 10x^3 + 5x + 2
296,,Fundamentals_of_Differentiation,At what values of x does the graph of y = x^3 - 3x^2 - 9x + 5 have a relative minimum?
297,,Fundamentals_of_Differentiation,"If f(x) = 2x^3 + x, what is the equation of the tangent line to the graph of f at the point (2, 14)?"
298,,Fundamentals_of_Differentiation,"Given f(x) = e^x, determine an equation for the line tangent to the graph of f at the point (1, e)"
299,,Fundamentals_of_Differentiation,Find the derivative of h(x) = ln(x^2 + 4x)
300,,Fundamentals_of_Differentiation,"Using the power rule, find the derivative of y = x^4/2 + 3x^2 + 2x at x = 1"
301,,Fundamentals_of_Differentiation,Find the derivative of f(x) = 3x^2 + 5x
302,,Fundamentals_of_Differentiation,"Given the function g(x) = 2x^3 + 4x^2 - 6x + 8, find the equation for the tangent line to g at the point (1, 8)."
303,,Fundamentals_of_Differentiation,A car travels along a straight line and its position at time t is given by s(t) = 4t^2 + 3t - 5. Find the car's velocity and acceleration at t = 3 seconds.
304,,Fundamentals_of_Differentiation,"For the function h(x) = sin(x)cos(x), find the critical points and determine if they are local minimums or maximums."
305,,Fundamentals_of_Differentiation,"A company's profit is given by P(x) = -2x^3 + 10x^2 + 100x, where x represents the number of products sold. What is the maximum profit the company can make and at what number of products sold?"
306,,Fundamentals_of_Differentiation,"Find the equation of the line tangent to the graph of f(x) = x^3 + 6x - 1 at the point (2, 13)."
307,,Fundamentals_of_Differentiation,The revenue generated by selling x units of a product is given by R(x) = 2x^2 + 5x. Find the marginal revenue at x = 10.
308,,Fundamentals_of_Differentiation,A ball is thrown into the air with an initial velocity of 20 m/s. Its height (in meters) after t seconds is given by h(t) = -4.9t^2 + 20t + 10. Find the maximum height the ball reaches and the time at which it reaches maximum height.
309,,Fundamentals_of_Differentiation,"If f(x) = x^2 + 3x - 2 and g(x) = 2x + 1, what is the equation for the composite function (fog)(x)?"
310,,Fundamentals_of_Differentiation,Find the domain of f(x) = √(x+3).
311,,Fundamentals_of_Differentiation,Find the derivative of f(x) = 3x + 2.
312,,Fundamentals_of_Differentiation,What is the derivative of the function g(x) = sin(x)?
313,,Fundamentals_of_Differentiation,"Find the slope of the tangent line to the curve y = x^2 + 4x at the point (3, 21)."
314,,Fundamentals_of_Differentiation,"If h(x) = (x + 1)^3, what is the derivative of h(x) using the Power Rule?"
315,,Fundamentals_of_Differentiation,Find the second derivative of y = 4x^3 + 5x^2 + 2x.
316,,Fundamentals_of_Differentiation,Determine the derivative of the function f(x) = (2x + 3)(5x - 1) using the Product Rule.
317,,Fundamentals_of_Differentiation,"Given f(x) = x^2 - 2x + 1, find the critical points."
318,,Fundamentals_of_Differentiation,"If y = ln(3x - 1), what is the derivative of y using the Chain Rule?"
319,,Fundamentals_of_Differentiation,What is the derivative of z = e^x + cos(x)?
320,,Fundamentals_of_Differentiation,"Find the maximum value of g(x) = x^3 - 6x + 8 on the interval [0, 4]."
321,,Fundamentals_of_Differentiation,Find the derivative of f(x) = 3x + 2
322,,Fundamentals_of_Differentiation,What is the slope of the tangent line to the curve y = sin(x) at x = π/4 ?
323,,Fundamentals_of_Differentiation,Determine the rate of change of the function f(x) = x^2 + 3 at x = 2.
324,,Fundamentals_of_Differentiation,What is the second derivative of f(x) = 5x^3 + 7x ?
325,,Fundamentals_of_Differentiation,"If f(x) = x^2 and g(x) = x + 1, what is the derivative of f(g(x))?"
326,,Fundamentals_of_Differentiation,Find the value of x that maximizes the function f(x) = x^3 - 12x^2 + 36x.
327,,Fundamentals_of_Differentiation,Find the derivative of f(x) = 2e^x.
328,,Fundamentals_of_Differentiation,At what value of x does the function f(x) = 3x^2 + 6x have a slope of 0?
329,,Fundamentals_of_Differentiation,What is the derivative of the function f(x) = 1/(2x^2)?
330,,Fundamentals_of_Differentiation,"Find the equation of the tangent line to the curve y = x^2 + 2x at the point (1,3)."
331,,Fundamentals_of_Differentiation,What is the derivative of f(x) = 5x^2 + 10x + 3?
332,,Fundamentals_of_Differentiation,Find the first and second derivative of g(x)= (3x-2)/x
333,,Fundamentals_of_Differentiation,Use the power rule to find the derivative of h(x)= x^3 + 2x^2 + 5x
334,,Fundamentals_of_Differentiation,"If the function f(x) = 2x^3 - 7x^2 + 9x + 4 has a critical point, what is the value of x at that point?"
335,,Fundamentals_of_Differentiation,Find the derivative of the natural logarithmic function ln(x)
336,,Fundamentals_of_Differentiation,Differentiate the function f(x) = (x^2 + 3x)^4
337,,Fundamentals_of_Differentiation,"If the slope of a tangent line to the function f(x) = x^2 - 2x + 1 is -5, what is the value of x at that point?"
338,,Fundamentals_of_Differentiation,Use the quotient rule to find the derivative of g(x) = (x^3 - 3x)/(x + 2)
339,,Fundamentals_of_Differentiation,Find the relative maximum and minimum points of the function f(x) = x^3 - 6x^2 + 9x + 4
340,,Fundamentals_of_Differentiation,Determine whether the function f(x) = x^2 + 1 is concave up or concave down.
341,,Fundamentals_of_Differentiation,Find the derivative of f(x) = 3x + 5
342,,Fundamentals_of_Differentiation,"Determine the slope of the tangent line to the curve y = x^2 at the point (3, 9)"
343,,Fundamentals_of_Differentiation,What is the rate of change of the function f(x) = 2x^3 + 4x^2 - 6x + 9 at the point x = -1?
344,,Fundamentals_of_Differentiation,Calculate the derivative of g(x) = 5 / (x^2 + 1)
345,,Fundamentals_of_Differentiation,Find the derivative of the function h(x) = e^(2x)
346,,Fundamentals_of_Differentiation,"Given the function f(x) = x^3 - 4x^2 + 5x - 2, determine the critical points."
347,,Fundamentals_of_Differentiation,"For the function g(x) = 4x^2 + 3x + 2, find the points where the slope of the tangent line is 0."
348,,Fundamentals_of_Differentiation,"What is the average rate of change of f(x) = 2x^2 - 6x + 3 on the interval [1, 5]?"
349,,Fundamentals_of_Differentiation,At what points does the function h(x) = x^3 have a horizontal tangent line?
350,,Fundamentals_of_Differentiation,Find the derivative of y = ln(2x + 1) using the logarithmic differentiation method.
351,,Fundamentals_of_Differentiation,What is the derivative of the function f(x) = 2x^3 + 4x^2 + 9x - 5?
352,,Fundamentals_of_Differentiation,"Find the slope of the tangent line to the curve y = x^2 at the point (2,4)."
353,,Fundamentals_of_Differentiation,Determine the critical points of the function g(x) = 3x^2 + 6x + 2.
354,,Fundamentals_of_Differentiation,Compute the derivative of the function h(x) = (x^2 + 5x + 7)/(x^3 + 4x + 9).
355,,Fundamentals_of_Differentiation,A ball is thrown in the air with a velocity of 20 m/s. Find its acceleration after 3 seconds.
356,,Fundamentals_of_Differentiation,"Given the function f(x) = 2x^3 - 5x + 9, find the point(s) on the graph where the slope is equal to -4."
357,,Fundamentals_of_Differentiation,Find the second derivative of the function g(x) = sin(x) + 2cos(x).
358,,Fundamentals_of_Differentiation,Suppose the area of a circle is changing at a rate of 3 cm^2/s. What is the rate of change of its circumference when the radius is 5 cm?
359,,Fundamentals_of_Differentiation,"A car is driving on a straight road with a velocity of 50 km/hr. If the car's acceleration is -5 km/hr^2, what is its distance from the starting point after 2 hours?"
360,,Fundamentals_of_Differentiation,Find the derivative of the function h(x) = x^2ln(x).
361,,Fundamentals_of_Differentiation,Find the derivative of f(x) = 3x^2 + 5x + 2
362,,Fundamentals_of_Differentiation,"Determine the slope of the tangent line to the graph of y = x^3 at the point (2, 8)"
363,,Fundamentals_of_Differentiation,"Find the equation of the tangent line to the curve y = e^x at the point (3, e^3)"
364,,Fundamentals_of_Differentiation,Use the Limit Definition of Differentiation to find the derivative of f(x) = sqrt(x+1)
365,,Fundamentals_of_Differentiation,"Given the graph of f(x), find the derivative of f(x) at the point (2, f(2))"
366,,Fundamentals_of_Differentiation,"Find the maximum value of the function y = 2x^3 + 6x^2 - 12x + 1 over the interval [0, 3]"
367,,Fundamentals_of_Differentiation,"Using the Power Rule, find the derivative of g(x) = (x^2 + 1)^4"
368,,Fundamentals_of_Differentiation,Find the point(s) where the function f(x) = x^2 - 4x + 3 has a horizontal tangent line
369,,Fundamentals_of_Differentiation,"Differentiate the natural logarithm function, ln(x), using the Derivative Rules"
370,,Fundamentals_of_Differentiation,Find the derivative of the function h(x) = sin(2x) + cos(3x) using the Sum Rule and Trigonometric Derivatives
371,,Fundamentals_of_Differentiation,1. What is the derivative of f(x) = x^2 + 3x – 8?
372,,Fundamentals_of_Differentiation,"Find the equation of the tangent line to the curve y = 2x^3 – 5x^2 + 7 at the point (1, 4)."
373,,Fundamentals_of_Differentiation,Determine the critical numbers of f(x) = 3x^4 – 10x^3 + 6x^2 – 12.
374,,Fundamentals_of_Differentiation,Calculate the limit as x approaches 0 of (sin x)/x.
375,,Fundamentals_of_Differentiation,The derivative of f(x) is given by f ’(x) = 6x^2 – 8x + 3. Find the possible equations for the original function f(x).
376,,Fundamentals_of_Differentiation,"A ladder 10 feet long is leaning against a building. If the bottom of the ladder is sliding away from the building at a rate of 2 ft/s, how fast is the top of the ladder sliding down the building when the bottom of the ladder is 6 feet away from the building?"
377,,Fundamentals_of_Differentiation,A rectangle has a fixed perimeter. Show that the maximum area the rectangle can have is when it is a square.
378,,Fundamentals_of_Differentiation,"Find the equation of the normal line to the curve y = 9x^2 – 4x + 5 at the point (2, 29)."
379,,Fundamentals_of_Differentiation,Find the derivative of the inverse function of f(x) = 2x^3 + 3x – 15.
380,,Fundamentals_of_Differentiation,"Determine the equation of the secant line passing through the points (2, 5) and (4, 17) for the function f(x) = x^2 + 3x + 1."
381,,Fundamentals_of_Differentiation,What is the derivative of f(x) = 5x^2 + 3?
382,,Fundamentals_of_Differentiation,Use the definition of the derivative to find the derivative of f(x) = x^3 + 2x.
383,,Fundamentals_of_Differentiation,Find the equation of the tangent line to the graph of f(x) = 4x + 2 at x = 3.
384,,Fundamentals_of_Differentiation,Find the second derivative of f(x) = 6x^4 + 9x^3 - 2.
385,,Fundamentals_of_Differentiation,Use the chain rule to find the derivative of g(x) = sin(4x).
386,,Fundamentals_of_Differentiation,Find the critical points of f(x) = x^3 + 3x^2 - 5x.
387,,Fundamentals_of_Differentiation,Determine the inflection points of g(x) = 2x^5 - 10x^3 + 4x.
388,,Fundamentals_of_Differentiation,Use the quotient rule to find the derivative of h(x) = (3x^2 + 1)/(2x + 5).
389,,Fundamentals_of_Differentiation,"Find the absolute maximum and minimum values of f(x) = 3x^4 - 4x^3 + 6 on the interval [-1, 2]."
390,,Fundamentals_of_Differentiation,"Given the graph of f(x), find the value of f'(2) if f(x) = x^2 - 5x + 3."
391,,Fundamentals_of_Differentiation,Find the derivative of f(x) = 3x^4 - 5x^2 + 2x
392,,Fundamentals_of_Differentiation,"Determine the equation of the tangent line to the curve y = x^3 at the point (2, 8)"
393,,Fundamentals_of_Differentiation,Calculate the critical points and determine the minimum and maximum values of f(x) = x^3 - 3x^2
394,,Fundamentals_of_Differentiation,Find the derivative of g(x) = ln(4x^2)
395,,Fundamentals_of_Differentiation,"Using the power rule, find the derivative of h(x) = (2x^3 + 5x)^4"
396,,Fundamentals_of_Differentiation,Determine the derivative of f(x) = cos(x) - 5sin(x)
397,,Fundamentals_of_Differentiation,"Find the slope of the tangent line to the curve y = 2x^2 - 3x + 1 at the point (4, 13)"
398,,Fundamentals_of_Differentiation,Use the product rule to find the derivative of g(x) = (2x + 1)(3x^2 - 4x)
399,,Fundamentals_of_Differentiation,"Given the curve y = e^x, find the point on the curve that is closest to the origin"
400,,Fundamentals_of_Differentiation,Calculate the derivative of h(x) = 4x/(x^2 + 1) using the quotient rule
401,,Fundamentals_of_Differentiation,Find the derivative of f(x) = 3x^2 + 5
402,,Fundamentals_of_Differentiation,"Given f(x) = x^3 + 2x, find the derivative of f(x)"
403,,Fundamentals_of_Differentiation,Solve for x when the derivative of f(x) = x^4 - 2x^2 + 1 is equal to 0
404,,Fundamentals_of_Differentiation,Find the second derivative of g(x) = 5x^3 - 2x^2 + 3x
405,,Fundamentals_of_Differentiation,"Given the equation y = x^2 - 3x, find the slope of the tangent line at x = 2"
406,,Fundamentals_of_Differentiation,Find the value of k such that the function f(x) = kx^2 - 3x + 2 has a minimum point at x = 4
407,,Fundamentals_of_Differentiation,Find the derivative of the natural logarithm function ln(x)
408,,Fundamentals_of_Differentiation,What is the derivative of f(x) = √x + sin(x)?
409,,Fundamentals_of_Differentiation,Use the power rule to find the derivative of h(x) = x^8
410,,Fundamentals_of_Differentiation,"Find the equation of the tangent line to the curve y = x^2 at the point (3,9)"
411,,Fundamentals_of_Differentiation,Find the first derivative of f(x) = 5x^3 + 2x^2 + 7
412,,Fundamentals_of_Differentiation,What is the derivative of g(x) = sin(2x) + e^x
413,,Fundamentals_of_Differentiation,Evaluate the derivative of h(x) = ln(x^2 + 1) at x = 3
414,,Fundamentals_of_Differentiation,"Determine the slope of the tangent line to the curve y = x^4 - 4x^3 at the point (2, -8)"
415,,Fundamentals_of_Differentiation,Use the power rule to find the derivative of y = 4x^5 - 2x^3 + 7
416,,Fundamentals_of_Differentiation,Calculate the second derivative of f(x) = 3x^2 + 6x + 9
417,,Fundamentals_of_Differentiation,Find the critical points of g(x) = x^3 - 6x^2 + 9
418,,Fundamentals_of_Differentiation,Determine the value of h'(0) if h(x) = x^3 + 5x^2 + 12x + 8
419,,Fundamentals_of_Differentiation,Use the quotient rule to find the derivative of f(x) = (3x^2 + 2x + 1)/(x + 2)
420,,Fundamentals_of_Differentiation,"Find the maximum and minimum values of g(x) = x^3 - 12x^2 + 27x - 20 on the interval [0, 5]"
421,,Fundamentals_of_Differentiation,Find the derivative of the following function: f(x) = 2x^3 + 5x^2 - 3x + 2
422,,Fundamentals_of_Differentiation,"Given the slope of a tangent line at a given point on a curve, find the derivative of the function at that point."
423,,Fundamentals_of_Differentiation,What is the critical point(s) of the function h(x) = x^2 - 4x + 5 and at which point(s) is it increasing or decreasing?
424,,Fundamentals_of_Differentiation,Calculate the second derivative of the function g(x) = 3x^4 + 2x^3 - 6x^2 + 4x.
425,,Fundamentals_of_Differentiation,At what value(s) of x does the function y = x^3 - 2x^2 + 4 have a horizontal tangent line?
426,,Fundamentals_of_Differentiation,Find the derivative of the complex function f(z) = (5z + 2i)^3.
427,,Fundamentals_of_Differentiation,"Solve for x: 2x^2 + 3x - 5 = 0, using the derivative to find the minimum value of the given quadratic equation."
428,,Fundamentals_of_Differentiation,Find the derivative of the logarithmic function y = ln(2x^4 + 4x - 3).
429,,Fundamentals_of_Differentiation,"A box with a square base and no top is to have a volume of 512 cubic inches. Express the surface area of the box, S, as a function of the length of a side of the base, x, and find the length of a side that gives a volume of 512 cubic inches with minimum surface area using calculus."
430,,Fundamentals_of_Differentiation,The position of an object in feet at time t seconds is given by s(t) = t^3 - 4t^2 + 6t + 2. Find the object's velocity and acceleration at t = 2 seconds.
431,,Fundamentals_of_Differentiation,Find the derivative of f(x) = 3x^2 + 5x + 2
432,,Fundamentals_of_Differentiation,"What is the slope of the tangent line to the curve y = 2x^3 + 4x at the point (1,6)?"
433,,Fundamentals_of_Differentiation,Determine the critical points and intervals of increase and decrease for the function f(x) = x^3 - 9x^2 + 12x
434,,Fundamentals_of_Differentiation,Use the limit definition of the derivative to find the derivative of f(x) = root(x)
435,,Fundamentals_of_Differentiation,"Given the graph of f(x), sketch the graph of f'(x), the derivative of f(x)."
436,,Fundamentals_of_Differentiation,"Find the derivative of the natural logarithmic function, f(x) = ln x"
437,,Fundamentals_of_Differentiation,At what point on the curve y = x^2 - 5x does the tangent line have a slope of 2?
438,,Fundamentals_of_Differentiation,"If f(x) = 3x^4 - 2x^3 + 5x^2, what is f'(x)?"
439,,Fundamentals_of_Differentiation,Use implicit differentiation to find dy/dx for the equation x^2 + y^2 = 25
440,,Fundamentals_of_Differentiation,Find the second derivative of f(x) = sin(x) + cos(x)
441,,Fundamentals_of_Differentiation,What is the derivative of f(x) = 3x^2 + 5x?
442,,Fundamentals_of_Differentiation,Find the derivative of g(x) = (x^2 + 2x)/(x - 1).
443,,Fundamentals_of_Differentiation,"Given h(x) = 2sin(2x), find h'(x)."
444,,Fundamentals_of_Differentiation,Find the derivative of f(x) = ln(x).
445,,Fundamentals_of_Differentiation,"If f(x) = x^3 + 2x - 5, what is the equation of the tangent line at x = 2?"
446,,Fundamentals_of_Differentiation,Find the derivative of g(x) = cos(x)^2.
447,,Fundamentals_of_Differentiation,"Given h(x) = 5e^2x, find h'(x)."
448,,Fundamentals_of_Differentiation,Find the derivative of f(x) = 1/x.
449,,Fundamentals_of_Differentiation,"Find the equation of the normal line to f(x) = 3x^2 - 2x + 4 at the point (2,12)."
450,,Fundamentals_of_Differentiation,Evaluate the derivative of g(x) = sqrt(x) at x = 4.
451,,Fundamentals_of_Differentiation,Find the derivative of f(x) = 5x^3 + 2x^2 + 7x
452,,Fundamentals_of_Differentiation,What is the limit as h approaches 0 for (3x^2 + 2x + 1) / h ?
453,,Fundamentals_of_Differentiation,"If f(x) = x^4 - 2x^3 + 5x^2 - 6x + 3, what is the equation for f'(x)?"
454,,Fundamentals_of_Differentiation,"Given the function p(x) = 4x - 2/x^3, find the derivative at x = 2."
455,,Fundamentals_of_Differentiation,What is the slope of the tangent line to the graph of y = x^2 at x = 3?
456,,Fundamentals_of_Differentiation,"If h(x) = (x^2 - 4x + 6)^5, what is the derivative of h(x)?"
457,,Fundamentals_of_Differentiation,"Find the equation of the line tangent to the curve y = 2x^3 - 4x + 1 at the point (1, -1)."
458,,Fundamentals_of_Differentiation,What is the derivative of g(x) = (x + 3)^2 (x - 2)^3 ?
459,,Fundamentals_of_Differentiation,At what point on the graph of f(x) = 3x^2 + 4x + 5 does the tangent line have a slope of 9?
460,,Fundamentals_of_Differentiation,"Given the function y = (x + 2)^3 - (x - 3)^2, find the equation for y' using the power rule and the chain rule."
461,,Fundamentals_of_Differentiation,Find the derivative of the function f(x) = 2x^3 + 4x^2 - 5x + 6.
462,,Fundamentals_of_Differentiation,"Given the equation y = (x^2 + 3)^4, find dy/dx."
463,,Fundamentals_of_Differentiation,"Using the limit definition of a derivative, find the derivative of f(x) = 4x^2 + 5x - 2."
464,,Fundamentals_of_Differentiation,Find the critical points of the function g(x) = 3x^4 - 12x^3 + 18x^2.
465,,Fundamentals_of_Differentiation,"Given the graph of a function, determine the intervals where the function is increasing and decreasing."
466,,Fundamentals_of_Differentiation,Use implicit differentiation to find dy/dx of (x^2 + y^2)^2 = 4xy.
467,,Fundamentals_of_Differentiation,Find the second derivative of the function h(x) = 6x^5 - 9x^3 + 2x.
468,,Fundamentals_of_Differentiation,"Using the power rule, find the derivative of the function p(x) = 5x^-2."
469,,Fundamentals_of_Differentiation,"Find the derivative of the natural log function, ln(x), using the chain rule."
470,,Fundamentals_of_Differentiation,Determine where the function f(x) = x^2 - x + 2 has a relative minimum or maximum.
471,,Fundamentals_of_Differentiation,What is the derivative of the function f(x) = 2x^3 + 5x^2 + 10x + 4?
472,,Fundamentals_of_Differentiation,"Find the slope of the tangent line to the curve y = x^2 at the point (3,9)."
473,,Fundamentals_of_Differentiation,"Using the definition of the derivative, find the derivative of the function f(x) = x^4."
474,,Fundamentals_of_Differentiation,"Given the function f(x) = 3x^2 + 5x, what is the value of the derivative at x = 2?"
475,,Fundamentals_of_Differentiation,Find the critical points of the function f(x) = x^3 + 3x^2 + 2x + 1.
476,,Fundamentals_of_Differentiation,"Given the graph of a function f(x), find the equation of the tangent line at a specific point."
477,,Fundamentals_of_Differentiation,Find the average rate of change of the function g(x) = x^2 + 3x - 2 between x = 1 and x = 5.
478,,Fundamentals_of_Differentiation,Use the Product Rule to find the derivative of the function h(x) = (x^2 + 3x + 4)(2x - 5).
479,,Fundamentals_of_Differentiation,Find the equation of the normal line at a point x = 2 for the function f(x) = 3x^3 - 2x^2 + 5x.
480,,Fundamentals_of_Differentiation,"Given a table of values for a function f(x), approximate the value of the derivative at a specific point using the difference quotient."
481,,Fundamentals_of_Differentiation,Find the derivative of f(x) = 3x^2 + 5x - 7.
482,,Fundamentals_of_Differentiation,"Given f(x) = sqrt(x), find the derivative at x = 4 using first principles."
483,,Fundamentals_of_Differentiation,A cup contains water that is being heated at a constant rate of 10 degrees Celsius per minute. The initial water temperature is 25 degrees Celsius. At what rate is the temperature of the water rising after 3 minutes?
484,,Fundamentals_of_Differentiation,Find the critical points of f(x) = 4x^3 + 6x^2 - 12x + 8.
485,,Fundamentals_of_Differentiation,A rocket is launched at an initial velocity of 20 m/s. Its position at time t is given by s(t)= 10t^2 + 20t + 5. What is the velocity of the rocket when it reaches its maximum height?
486,,Fundamentals_of_Differentiation,"Given the graph of f(x) = x^3, draw and label the graph of the derivative of f."
487,,Fundamentals_of_Differentiation,The volume of a sphere is given by V(r) = (4/3)πr^3. Find the rate of change of the volume at a radius of 4 cm.
488,,Fundamentals_of_Differentiation,"Using the chain rule, find the derivative of f(x) = (x^3 + 1)^2."
489,,Fundamentals_of_Differentiation,A cylindrical tank is being filled with water at a rate of 5 cubic feet per minute. The radius of the tank is 3 feet and the height is 10 feet. At what rate is the height of the water increasing when the height is 6 feet?
490,,Fundamentals_of_Differentiation,Find the second derivative of f(x) = sin(2x).
491,,Fundamentals_of_Differentiation,Find the derivative of f(x) = 3x^4 + 2x^3 + 5x^2
492,,Fundamentals_of_Differentiation,"Given f(x) = e^x, what is the value of f'(2)?"
493,,Fundamentals_of_Differentiation,Find the derivative of f(x) = sin(3x) + cos(2x)
494,,Fundamentals_of_Differentiation,Use the limit definition of the derivative to find the derivative of f(x) = (x^2 + 3x + 1)^2
495,,Fundamentals_of_Differentiation,Find the second derivative of f(x) = 4x^3 + 6x^2 + 9x + 2
496,,Fundamentals_of_Differentiation,Evaluate the derivative of f(x) = ln(x^3 + 7) at x = 2
497,,Fundamentals_of_Differentiation,"Given f(x) = 2x^2 + 5x + 1, determine the equation of the tangent line at x = 4."
498,,Fundamentals_of_Differentiation,Use the product rule to find the derivative of f(x) = 3x^4 * tan(x)
499,,Fundamentals_of_Differentiation,Find the derivative of f(x) = 1/2 * (x + 1)^2 * (x - 4)^3
500,,Fundamentals_of_Differentiation,Use the quotient rule to find the derivative of f(x) = (2x^2 + 3x + 1) / (2x + 1)
501,,Fundamentals_of_Differentiation,Find the derivative of f(x) = 3x + 5
502,,Fundamentals_of_Differentiation,"Given f(x) = x^2 + 3x, find the slope of the tangent line at x = 2."
503,,Fundamentals_of_Differentiation,What is the derivative of g(x) = 5/x?
504,,Fundamentals_of_Differentiation,"Find the equation of the tangent line to the curve y = x^2 + 3x at the point (2, 10)."
505,,Fundamentals_of_Differentiation,"If f(x) = e^x, find the derivative of f^-1(x)."
506,,Fundamentals_of_Differentiation,What is the derivative of h(x) = ln(3x)?
507,,Fundamentals_of_Differentiation,Find the critical points of f(x) = x^3 - 6x^2 + 9x.
508,,Fundamentals_of_Differentiation,"If g(x) = (2x+1)^4, what is the derivative of g'(x)?"
509,,Fundamentals_of_Differentiation,"Given the function f(x) = 4x^3 - 2x, find the value of x that maximizes the slope of the tangent line at that point."
510,,Fundamentals_of_Differentiation,"If y = sin(2x), what is the derivative of y'?"
511,,Fundamentals_of_Differentiation,Find the derivative of f(x) = 2x + 5.
512,,Fundamentals_of_Differentiation,Calculate the instantaneous rate of change of y = 3x^2 at x = 4.
513,,Fundamentals_of_Differentiation,"Given f(x) = x^2 - 3x, find the equation of the tangent line at x = 2."
514,,Fundamentals_of_Differentiation,Determine the critical points of f(x) = 4x^3 - 12x^2 + 8x + 3.
515,,Fundamentals_of_Differentiation,Find the second derivative of g(x) = sin(x) - cos(x).
516,,Fundamentals_of_Differentiation,"Using the chain rule, find the derivative of h(x) = (2x^3 + 5x)^4."
517,,Fundamentals_of_Differentiation,"Calculate the absolute maximum and minimum values of f(x) = x^3 - 3x^2 + 2x on the interval [-2, 4]."
518,,Fundamentals_of_Differentiation,"Given f(x) = (x+1)^2, find the intervals on which f is increasing and decreasing."
